transaction_id,customer_id,customer_name,customer_dob,customer_email,customer_phone,customer_address,originator_account,beneficiary_account,beneficiary_name,transaction_type,amount,currency,transaction_date,originator_country,beneficiary_country,risk_score,is_suspicious,aml_flag,ip_address,device_id
TXN-004368,CUST-00018,Martin Kay,1985-01-21,godardmarthe@example.net,0558598254,"Cuesta de Merche Borrás 156 Apt. 32 , Segovia, 47472",ES2467675418829697622943,GB65QHDB21635404902967,Gabriela de Quero,SEPA,579902.11,JPY,2025-12-13 02:15:42,GR,,16.0,0,CLEAR,18.200.56.76,64dfc4e1-85a
TXN-004369,CUST-00868,Salomón Castell Guzmán,1982-07-16,olliviermarguerite@example.net,+34 973 08 00 28,"Canale Adriana, 15 Appartamento 14, 71017, Petrulli (FG)",DE05788987289436841840,FR8096898580796783645557117,Prof. Hans-Walter Junck,SWIFT,13765.88,JPY,2025-09-20 09:30:45,GR,ZA,59.2,0,CLEAR,68.132.94.220,6ed4fee6-f0d
TXN-004370,CUST-00804,Rosel Schottin,1953-09-28,etaesche@example.net,+34 981 98 95 54,"371 Ann Squares, Gemmabury, S99 8TF",IT05C1767332657554824642670,IT64U6655602183357884710858,,SWIFT,820.8,CHF,2025-08-10 07:31:42,FI,CA,57.0,0,CLEAR,12.94.181.33,30e442fd-853
TXN-004371,CUST-00103,Juan Francisco Costa-Portero,1989-03-11,norma89@example.net,+34 820 484 846,"820 Garcia Key, East Susan, CA 00873",FR7707486802879599222635768,ES3975278642215587190946,Juan Antonio Lobato-Maza,CASH_WITHDRAWAL,45.08,EUR,2025-04-29 06:11:03,VE,KP,23.0,0,CLEAR,184.35.241.147,
TXN-004372,CUST-00470,Cécile Hoareau,1942-06-03,luisgeorgina@example.net,+49(0)2992174624,"249 Fiona Curve, North Charles, NG0 7TL",GB61DAKM79763701985226,,,SEPA,851.06,EUR,2025-02-18 15:10:37,IN,LV,18.2,0,CLEAR,83.78.45.126,d9591569-488
TXN-004373,CUST-01190,Hasan Söding,1990-10-17,crobinson@example.org,+34982 80 45 68,"7516 Debra Ridge Apt. 237, Kimton, ND 39726",GB66ZXCX10202977273139,,Gregory Murphy,ACH,4541.69,EUR,2026-01-26 17:21:54,HU,BE,6.9,0,CLEAR,82.95.226.248,fb441d69-7b1
TXN-004374,CUST-00091,Mr Brett Mitchell,1985-12-19,lauraferrata@example.org,02240 02762,"55797 White Parkway, Fosterview, WI 73168",IT45Y4535891082005329003195,ES4073461610113335870930,Natasha Quinn,ACH,1030.34,JPY,2026-03-02 01:55:49,LV,US,67.5,0,CLEAR,45.60.35.41,26bcb46c-515
TXN-004375,CUST-00363,Claudine Cousin,2000-04-13,emangold@example.org,+34 922 566 427,"5 Smith Way, Claytonfort, E7U 8EB",ES8795071007962095671116,,Rosina Seddio,ACH,4824.61,GBP,2025-05-22 00:29:22,MM,RO,12.4,0,CLEAR,32.253.132.7,27fa4cf9-426
TXN-004376,CUST-01133,Judy Cline,2000-11-16,felicianaescriva@example.com,(00376) 53546,"Timm-Heser-Gasse 4548, 90316 Hohenstein-Ernstthal",GB81GUVC07436122555420,IT87O0055690798195317485112,Dipl.-Ing. Marie Fiebig MBA.,SWIFT,217.79,USD,2025-04-14 18:07:30,NG,,29.7,0,CLEAR,103.243.135.169,8c2d61f2-22c
TXN-004377,CUST-00773,Iolanda Spinelli,1996-06-13,bmaelzer@example.org,0703163194,"Schmidtkestr. 1-7, 47923 Sigmaringen",FR5050365597822079473751422,FR1728023348128675785236253,Gareth Kaur-Sims,CASH_WITHDRAWAL,466.22,EUR,2025-12-16 19:10:31,LT,LB,33.3,0,CLEAR,24.29.160.79,6a6a074b-dbe
TXN-004378,CUST-00816,Rémy Blanchard-Rémy,1941-09-20,mitschketill@example.net,(786)587-7174x762,"67, avenue Manon Maréchal, 68939 Devaux",GB83HAQF54162570645911,GB03HAAD86527357317083,Livio Satriani,CASH_DEPOSIT,30.45,GBP,2024-06-14 09:50:15,CA,IN,15.3,0,CLEAR,140.93.1.217,36c57a9d-482
TXN-004379,CUST-00864,Úrsula Cifuentes Llanos,1974-09-28,norman27@example.net,+44(0)191 4960951,"4, rue de Lenoir, 40623 Saint Caroline",GB03WYDI87716614650059,,Anne Bruneau,SEPA,2705.53,EUR,2024-10-07 05:10:14,IR,ZA,23.6,0,CLEAR,133.97.238.83,43d5f768-250
TXN-004380,CUST-00786,Ehrhard Otto,1996-10-09,conorstanley@example.org,+34 980 649 708,"9 Garry Hill, Kerrymouth, L7D 4QL",IT97K6009537410546693974236,FR2715208073354201025373897,Silvestre Ros Perez,SWIFT,7595.26,USD,2026-01-04 05:06:23,IR,,9.1,0,CLEAR,35.8.139.154,39025bec-1b5
TXN-004381,CUST-00880,Isaac-Pierre Laine,1997-01-05,claire19@example.net,729-310-4926x72406,"116 Cordova Rest Apt. 951, Tapiabury, VA 26779",GB95OGXY08136278293631,GB22WRQT14385857297618,Mia Henk,WIRE_TRANSFER,86.12,EUR,2025-01-29 05:48:35,NG,IR,9.6,0,CLEAR,87.152.81.186,
TXN-004382,CUST-00640,Mr Danny Skinner,1960-05-13,pamela27@example.net,+34729 50 98 01,"boulevard Vaillant, 91317 Fouquet-sur-Leblanc",IT25P4780269749269072585387,FR7999689395396530103673898,Anatoli Schönland,CASH_DEPOSIT,2950.26,EUR,2024-10-15 15:26:26,GB,CH,29.6,0,CLEAR,100.153.200.175,e98d4882-e7b
TXN-004383,CUST-00314,Violetta Bärer-Dowerg,1983-08-28,immo52@example.net,0176474608,"81, boulevard Antoinette Hervé, 08774 Rocherdan",GB68GQCB06429802642086,FR4088122383464898467696253,Lara Fieramosca,SWIFT,167276.54,GBP,2024-10-02 13:27:19,GB,DE,91.6,1,SAR_FILED,55.154.202.54,be4b1763-364
TXN-004384,CUST-00328,Rita Foster,1997-08-02,de-sousaluc@example.net,+39 350170161,"Erkan-Schomber-Gasse 61-84, 19087 Parsberg",IT15R4247370593107382748195,FR3310131081750539399504726,Susanne-Dorothée Morin,CASH_WITHDRAWAL,3267.67,JPY,2024-12-06 05:57:11,LU,FI,31.3,0,CLEAR,41.238.91.91,092dcbfc-067
TXN-004385,CUST-00833,Melissa Anderson,1971-03-11,pietro44@example.net,04886 730280,"Via Anichini, 28 Appartamento 97, 23030, Villa Di Tirano (SO)",IT07H0987571845683244117459,IT29V1804720273097975891552,,CASH_WITHDRAWAL,3289.0,JPY,04/20/2025,PG,RO,21.9,0,CLEAR,75.20.152.149,7dfe3690-700
TXN-004386,CUST-00001,Judith Brooks-Kerr,1951-10-17,lorenzo84@example.net,+39 057455930,"27, rue Simone Hubert, 19659 Rogernec",FR9435051211177521814130770,GB27RQKQ76555123173263,Natasha Morgan,SWIFT,121.04,JPY,2026-01-21 09:39:59,HK,IE,57.4,0,CLEAR,83.125.0.19,
TXN-004387,CUST-00045,Fredo Seifert B.Sc.,1982-09-06,uhoward@example.org,03 24 04 44 60,"C. Amaya Guzmán 88, Las Palmas, 04295",IT19P0538952479019159233858,FR6774494576795087989079512,,ACH,231.68,JPY,2025-09-20 06:41:21,CZ,BG,17.5,0,CLEAR,151.139.197.139,dd9bcc20-e6e
TXN-004388,CUST-00085,Rémy Peltier,1946-03-23,milena02@example.net,+1-907-352-3518x1579,"Bernfried-Bien-Platz 44, 09282 Teterow",DE75591329864002879557,IT10F2625255558866093162416,Brett Howell,ACH,959.36,USD,2024-12-28 18:14:47,CH,CZ,9.7,0,CLEAR,183.102.78.179,62fcf0b1-4d0
TXN-004389,CUST-00983,Gail Robinson-Hughes,1953-05-02,margaudparis@example.net,+39 3632790309,"Rambla de Judith Mayo 17 Apt. 43 , Málaga, 13153",DE52434535927762752030,GB94RPEY31774062972287,Jay Simpson,CASH_DEPOSIT,16.62,JPY,2024-05-08 21:45:26,HU,MT,31.1,0,CLEAR,211.115.74.162,35060932-1ba
TXN-004390,CUST-01180,Inés Pastor Pinto,1975-07-09,giampaolocombi@example.com,+34902 111 254,"36 Jones Dale, Francisfort, N6 3YD",ES2724123936807213831532,IT93T2004105651519452368844,Alfred Bernier de Hebert,WIRE_TRANSFER,109.29,CHF,2024-12-25 18:15:06,GB,ZA,37.2,0,CLEAR,160.99.113.138,259c88b1-e35
TXN-004391,CUST-00130,Gino Marenzio,1962-02-18,amberkaiser@example.org,+34883 308 092,"78709 Stephen Green Apt. 270, Morenohaven, CT 68209",DE46183182198331328238,DE60089079464868506659,William Johnston DVM,WIRE_TRANSFER,1104.56,EUR,2024-10-26 14:50:16,XX,IR,32.6,0,CLEAR,99.170.71.210,
TXN-004392,CUST-00509,Dr. Tammy Ortiz DDS,1949-08-09,cdrub@example.org,00078528565,"Magarete-Wulff-Gasse 35/41, 00572 Bergzabern",GB90RJWR32413296677742,FR1003220685524783013597312,Matthew Bryant,CASH_WITHDRAWAL,386.63,USD,2026-03-05 01:16:04,VE,PT,19.8,0,CLEAR,44.211.100.215,
TXN-004393,CUST-00835,Natalia Babbo,1967-03-29,thomas81@example.net,3294507007,"Avenida de José Benito 582 Puerta 3 , Guadalajara, 22515",GB30IZDD83924456935867,ES3508234853919412288025,,WIRE_TRANSFER,1126.53,USD,2026-01-18 03:41:39,DK,SY,24.3,0,CLEAR,110.23.152.30,b2606fe2-be3
TXN-004394,CUST-00835,Jill White-James,2002-05-18,detzler@example.com,362.741.7067,"Viale Francesco, 81, 48034, Fusignano (RA)",DE82395415045511210712,,Edelbert Heintze B.Sc.,WIRE_TRANSFER,150.96,GBP,2024-07-18 15:01:54,DK,AU,52.0,0,CLEAR,193.110.71.122,c8543a47-e94
TXN-004395,CUST-00090,Margaud Lambert,2005-12-15,tallard@example.com,+49 (0) 1986 623531,"rue de Salmon, 20905 Texier-sur-Mer",IT37U8585991766327926061931,GB13UCXO28292287781671,,CASH_WITHDRAWAL,365.51,GBP,2025-04-22 17:48:50,PL,RO,27.5,0,CLEAR,156.100.74.150,5c584f4c-a3e
TXN-004396,CUST-00194,Katrina Berg,1978-07-20,kilian90@example.org,0871608015,"rue Augustin Lefebvre, 23353 Boulay",GB50QOCT43810699407333,,Michelle Gomes-Joubert,ACH,429.35,GBP,2024-05-15 02:54:29,BR,CH,16.2,0,CLEAR,21.138.78.227,e3a3ecae-49a
TXN-004397,CUST-00049,Evangelista Musatti,1971-08-28,larry15@example.com,+441514960621,"Stretto Angelina, 60, 09128, Cagliari (CA)",FR0638400057517745629005999,GB43IQFL33265064366581,Lisa Tedesco,CASH_WITHDRAWAL,508.0,GBP,2024-10-23 16:29:32,YE,FR,8.7,0,CLEAR,146.234.209.182,27458ef8-a92
TXN-004398,CUST-00297,Beatrice Castioni,1982-04-08,hans-josef58@example.net,+33 (0)5 86 88 92 80,"Ella-Naser-Gasse 28/83, 30946 Ludwigsburg",GB92INFO96470817467082,IT91P5151351056593464711084,Audrey Nguyen,CASH_WITHDRAWAL,168.74,EUR,2025-12-26 16:01:16,SK,JP,55.1,0,CLEAR,115.119.44.230,2300f9bd-fac
TXN-004399,CUST-00013,Georgina Ribera Aliaga,1995-10-16,uwe31@example.org,+44(0)289018255,"Pasaje Arcelia Perelló 8, Valencia, 26221",GB74QQAX81616537220056,GB85ZMKZ73506998850433,,CASH_WITHDRAWAL,14517.67,EUR,04/12/2025,IR,AT,6.9,0,CLEAR,67.169.141.159,149a1a55-12e
TXN-004400,CUST-00561,Hélène du Da Silva,1956-11-09,justus51@example.org,+49(0)5142 288528,"Ronda de Remedios Solsona 43 Puerta 8 , Huesca, 02107",ES5873470338841294995762,GB77YHWE93834908240730,Lucas Millet,WIRE_TRANSFER,1446.4,JPY,2025-06-19 20:49:09,YE,HR,25.0,0,CLEAR,202.56.224.242,f376b651-de0
TXN-004401,CUST-00130,Manfred Putz-Scholz,1989-08-23,david44@example.net,05752199571,"Stretto Nina, 30 Piano 2, 33085, Maniago (PN)",GB03CTVG88897582535616,FR5774232082023466846448434,Thomas Torres,ACH,36188.36,EUR,2025-03-30 01:17:07,SY,MT,24.4,0,CLEAR,209.89.142.164,10721576-1f8
TXN-004402,CUST-01057,Jorge Kruschwitz,1954-09-02,qmari@example.org,001-601-435-7754x7057,"458, avenue Thomas, 06794 Paris",DE90909057995582812291,ES1451086129144650153166,Sabine Pierre-Martinez,CASH_DEPOSIT,155.49,GBP,2025-04-01 04:40:24,KW,,22.0,0,CLEAR,221.173.220.31,
TXN-004403,CUST-01174,Marcia Anguita Morillo,2006-10-17,davisrebecca@example.net,(028) 9018 0861,"4082 Aaron Route Suite 995, Lisaberg, NJ 37054",FR7779207308746929129154462,DE10765954533508140451,Frau Meryem Graf,INTERNAL_TRANSFER,84056.87,JPY,06/18/2025,ZA,KW,71.2,1,ESCALATED,19.77.88.36,f23a9cc8-834
TXN-004404,CUST-01109,Andrea Moreno,1946-03-20,babatimelissa@example.net,+49(0) 000838177,"Drubring 357, 27371 Wittmund",GB03OMHK89778010943847,DE07506319807092081260,Michelle Brown MD,SEPA,11.46,EUR,2024-12-18 16:09:59,IT,HK,32.4,0,CLEAR,117.172.124.112,11bb0530-972
TXN-004405,CUST-01129,Lucila Maribel Giner Nebot,1998-03-28,lhart@example.org,+34888222218,"080 Green Circle, West Williamside, CT 91917",DE82403608150240902461,GB88QSFL50775300036255,Salomón Fidel Peláez Calderon,CASH_DEPOSIT,254.07,USD,2025-10-08 13:05:39,SY,CA,30.2,0,CLEAR,43.251.208.21,f0bf5684-b56
TXN-004406,CUST-00907,Jemma Horton,1970-04-04,hmontes@example.org,+39 057571016,"5903 Wilson Circles Apt. 440, Nicholasstad, NE 41235",DE55015331578856498874,ES6473379295136522018964,Antonio Ródenas Alvarez,CASH_WITHDRAWAL,-3536.09,CHF,2025-03-14 06:06:11,BG,BE,31.5,0,CLEAR,47.91.76.102,eb688722-c32
TXN-004407,CUST-00464,Eric Banks-Morton,2002-01-04,roccatorquato@example.net,+34820917446,"Flat 0, Morris Forges, West Lesleytown, G3 6UE",FR1774533832977922095218909,DE17545492519200362537,Hannah Jacobs,INTERNAL_TRANSFER,585.61,GBP,2025-10-01 05:08:02,SG,AT,48.8,0,CLEAR,119.55.37.87,b53f7c9b-6f7
TXN-004408,CUST-00808,Hinrich Ring,2005-04-10,meuniermarcel@example.net,07870 779607,"7 Jean Fork, Stuartmouth, WC0 9EL",DE97450404661658446959,DE02825023466436661833,Beatriz Maura Roldan Quero,SEPA,5430.63,CHF,2025-09-14 04:18:58,IR,PL,65.3,0,CLEAR,131.175.133.34,19b5689d-aad
TXN-004409,CUST-00865,Christian Preston,1942-11-02,astridlevy@example.org,+44(0)113 496 0732,"Studio 8, Cox Passage, Gilbertberg, EX38 6UG",FR1398982929005379047475268,IT04F3345597792235113184030,Dionisio Romero Yáñez,SWIFT,3057.91,USD,2026-02-24 18:56:07,NG,HK,30.4,0,CLEAR,17.155.28.212,5a6a3f4c-bea
TXN-004410,CUST-00811,Mr Ricky Parkin,2007-03-03,qsmith@example.org,+34 710 107 707,"4, avenue Imbert, 87275 Ferrand",GB52HQOG12766945756138,GB51JVDB25711156458547,Carmina Casal Iglesia,SEPA,63.41,JPY,2025-11-30 14:33:38,YE,IN,49.2,0,CLEAR,213.16.62.106,5ed92924-c00
TXN-004411,CUST-00639,Julio César Aliaga,1953-04-07,jeffreywhite@example.net,478.569.4308,"Incrocio Luciano, 5, 64032, Casoli Di Atri (TE)",DE41658048891768968738,ES2360797716387965887242,Dott. Priscilla Caracciolo,SWIFT,343.99,CHF,2025-05-19 03:07:12,BR,GB,30.3,0,CLEAR,142.66.83.192,0c37f9a8-21f
TXN-004412,CUST-00185,Jacqueline Roberts,1990-10-21,gianni03@example.net,0372356489,"38, boulevard de Legros, 72661 Leconte-sur-Bouvet",GB63NMPT32650196962671,GB89LIAP67794104378073,Enzo Maglio-Vecoli,CASH_WITHDRAWAL,1479.98,GBP,02/04/2025,MX,,8.0,0,CLEAR,184.171.153.17,3e489b90-7af
TXN-004413,CUST-00643,Lucie Clément,1987-12-04,platinipaoletta@example.org,780.420.7191x298,"410 Estrada Corner, New Troy, CT 68477",IT74A4853868016453408980829,GB16CJZQ83919837533155,Travis Mendez,INTERNAL_TRANSFER,1880.29,USD,2025-03-17 02:02:44,PG,HU,33.4,0,CLEAR,71.118.125.21,5b84cdcc-675
TXN-004414,CUST-00277,Dr. Kristen Meyers,1996-10-07,marinefaivre@example.com,375670603,"Gabriella-Baum-Straße 72, 15102 Bad Kreuznach",FR0589873043122849111706360,DE81786858506485591543,Ottavio Ginese,SEPA,50.65,JPY,2025-03-26 06:20:08,PT,PT,50.7,0,CLEAR,190.210.175.83,5046fb17-714
TXN-004415,CUST-00120,Angelique Höfig,1950-12-24,doeringirmtraut@example.com,338-343-8205x28781,"Vicolo Gaito, 1, 12032, Galleane (CN)",DE04926330868386612027,DE46745169286044542804,Jemma Walters,INTERNAL_TRANSFER,-950.45,CHF,2025-11-22 05:38:08,NG,PL,20.7,0,CLEAR,215.192.17.90,
TXN-004416,CUST-00782,Univ.Prof. Radmila Adler B.A.,1966-02-04,prudenciacerda@example.net,5828272573,"Junckenallee 6, 99038 Zerbst",FR1604958526760988838491761,FR6049537802880592115885446,,SEPA,3278.96,EUR,2025-04-11 08:56:00,EE,RO,26.5,0,CLEAR,167.154.89.53,1064fa81-aa2
TXN-004417,CUST-00145,Seve Calderon Alegria,1980-12-12,lefortphilippine@example.com,+49(0)9021 117892,"559, chemin de Charrier, 29293 LoiseauVille",ES4765564452154465846985,FR8042119053153024506695226,Esteban Abel Morata Alcalá,ACH,1784.73,EUR,2025-08-04 05:32:52,LV,PT,45.9,0,CLEAR,218.9.57.209,76270838-5d7
TXN-004418,CUST-00127,Angelina Boccherini,1948-02-05,tom12@example.net,(0116) 496 0795,"Heribert-Hofmann-Allee 657, 70372 Schwäbisch Hall",IT09P7600115860996181670030,IT89V0065093454110779678445,,CASH_DEPOSIT,34866.03,JPY,2024-07-17 20:20:00,US,,26.4,0,CLEAR,74.62.19.222,5081ced1-57c
TXN-004419,CUST-01138,John Castro,1999-06-10,ilewis@example.org,+34886 383 565,"Piazza Bettina, 4, 09015, Domusnovas (SU)",FR6484640344782464780114985,ES8366209010330458053543,Margita Ullmann,INTERNAL_TRANSFER,12269.91,CHF,2025-04-13 12:07:32,HK,PG,60.6,0,CLEAR,140.231.36.17,86c2f0c2-1d1
TXN-004420,CUST-00644,Dr Antony Johnson,1947-08-31,vitturiivo@example.net,0795289335,"Flat 68X, Manning Spurs, East Harryberg, S9 6XP",GB93KDLP92082342724169,GB04WZLW98442202639213,Dr Gary Davies,CASH_DEPOSIT,24074.81,CHF,2025-11-05 03:07:44,DK,CY,22.3,0,CLEAR,188.191.46.126,f144ff97-d31
TXN-004421,CUST-00258,Cristian Tomé Borrell,1947-02-10,augusthecker@example.com,+34 983352764,"Wilmsenallee 89-61, 23643 Cuxhaven",FR7811136309818537348115621,ES5503803820158593015094,James Wise,WIRE_TRANSFER,66823.37,JPY,2024-08-28 06:03:40,SY,,12.6,0,CLEAR,75.35.32.114,15a46f2d-a62
TXN-004422,CUST-00672,Xavier Le Renault,1997-06-13,heserida@example.org,+34948 68 13 58,"Via Gravina, 27, 93010, Vallelunga Pratameno (CL)",GB28QVGI72984106744916,IT24H2404388317880346641873,Christopher Martinez,CASH_WITHDRAWAL,156.52,JPY,2025-12-19 20:27:31,IN,HU,30.7,0,CLEAR,152.187.107.255,9fa60563-b83
TXN-004423,CUST-00995,Éric Rousset,1996-09-14,natividad50@example.com,+39 0165438697,"4 Elliott Mills, Mauricemouth, TW0 5UG",GB46TTNE04116880730832,ES8477338817637142301208,Guillaume Nguyen,WIRE_TRANSFER,424.57,EUR,2025-05-09 07:55:44,ES,LU,18.1,0,CLEAR,107.54.177.211,5871a2e1-014
TXN-004424,CUST-01173,Mr Stanley Taylor,1985-01-21,sbates@example.com,(0114) 4960364,"Vicolo Visintini, 1 Piano 6, 06031, Bevagna (PG)",DE30777644646236811848,DE65234624807956322374,Gillian Pope,CASH_WITHDRAWAL,33562.07,USD,2026-02-28 18:40:29,FR,ZA,48.4,1,UNDER_REVIEW,205.196.115.69,67474aff-9a7
TXN-004425,CUST-00513,Wendy Spence,1981-05-18,craigsmith@example.net,+39 0932042260,"Calle Rodrigo Acero 510, La Coruña, 41070",FR6391711435563309348725756,FR7330940652533510690181804,Ugolino Villarosa,CASH_DEPOSIT,9734.44,EUR,2025-09-11 15:28:21,SG,IN,8.5,0,CLEAR,208.235.195.247,f0cf47e0-5a8
TXN-004426,CUST-00769,Danielle Jones,1984-11-04,downsgabriel@example.com,3715308433,"Burkhard-Hesse-Straße 7-1, 44018 Seelow",DE22354415668966452546,DE16349625408911153944,Jamie Lamb,SEPA,5165.06,EUR,2025-09-28 05:15:42,NG,LU,39.8,0,CLEAR,81.10.206.7,c20db162-133
TXN-004427,CUST-00891,Kevin Austin,2002-02-28,durandclemence@example.org,001-938-293-8481x206,"Rambla de Mohamed Roig 4 Puerta 0 , Santa Cruz de Tenerife, 17161",GB95TJAQ73394183870011,GB21KASB37602183140872,Laureano Scotti,ACH,43631.68,CHF,2025-08-04 00:37:26,KW,BR,80.1,1,UNDER_REVIEW,75.202.43.150,a3d1a76f-36c
TXN-004428,CUST-00893,Victoria Stoll,1959-10-05,herrmanndusan@example.net,+34844 085 477,"Piazza Milo, 4 Appartamento 5, 04100, Borgo Carso (LT)",FR5814449713923089714546161,FR6678898426702608879109090,Hans-Bernd Graf,CASH_WITHDRAWAL,73989.82,USD,2025-12-28 10:02:18,ES,SI,22.0,0,CLEAR,12.20.152.104,e8831cb0-150
TXN-004429,CUST-00645,Jason Horn,1996-09-05,sknight@example.net,08892 298632,"31, rue Inès Colas, 80237 Dupont",ES7842672948350271535894,FR3582686503519200143111384,,ACH,1823.86,EUR,2024-05-27 14:22:08,IR,SK,39.1,0,CLEAR,218.199.9.183,e7545acd-6d2
TXN-004430,CUST-00908,Marie Bigot de Chartier,1973-01-01,adelaide80@example.net,02291 182902,"USS Smith, FPO AE 27443",GB60QANQ15239919338360,ES7739062141061479341148,Zaira Satriani,CASH_WITHDRAWAL,1843.69,JPY,2026-01-28 19:07:54,JP,PG,43.5,0,CLEAR,179.203.8.242,b42a88de-7ba
TXN-004431,CUST-00923,Carol Ferguson,1990-05-15,nathfournier@example.net,0121 496 0692,"7025 Bryan Mills, Davenporthaven, LA 30245",FR2968241921749164894793961,DE85481565022145915918,Laurent Techer-Leroux,INTERNAL_TRANSFER,612.78,EUR,05/18/2025,IR,MX,9.1,0,CLEAR,171.196.25.181,c8cbb63c-a1d
TXN-004432,CUST-00394,Graziella Vezzali-Ciampi,2002-09-25,jacobsonamanda@example.com,+39 3376310746,"Strada Russo, 82, 10044, Pianezza (TO)",FR4205127778582008482136504,GB41COSC41088072594242,Mercedes Rojas Benitez,INTERNAL_TRANSFER,160.14,JPY,2024-05-04 23:38:28,SI,CZ,6.2,0,CLEAR,72.5.217.88,01b65f70-415
TXN-004433,CUST-00871,Véronique Léger,1983-04-19,encarnabarco@example.com,671.737.3076,"69788 Irwin Dam Apt. 785, West Madisonmouth, ND 75033",ES1005735083530730073918,GB58QWQN72732198145079,Mr Mohammed Nash,CASH_DEPOSIT,781.01,USD,2025-07-26 15:50:36,ZA,FR,23.8,0,CLEAR,79.201.58.13,d2008bb2-675
TXN-004434,CUST-00829,Jeremy Caldwell,1959-11-19,chelsea68@example.com,0921191927,"Ortrud-Gierschner-Weg 72/41, 65912 Lübeck",ES2763330184524067261235,ES0529456357736549725979,Elliot Clarke,ACH,225.47,USD,2025-02-27 17:41:11,EE,HU,3.9,0,CLEAR,213.213.164.112,aec988e6-c65
TXN-004435,CUST-00858,Ramón Mercader Iniesta,1994-01-03,smosquera@example.org,+49(0)5276459508,"Pasaje de Ceferino Falcón 86, Albacete, 47524",ES1607570615585160132094,FR0917310363804415896930071,,CASH_WITHDRAWAL,1161.99,GBP,2024-12-25 14:38:35,KP,PL,28.8,0,CLEAR,91.112.147.173,e828fb37-c0b
TXN-004436,CUST-00813,Dustin Stewart,2002-08-02,maxrichards@example.net,0321041977,"Viale Benito, 54 Appartamento 38, 59021, Vaiano (PO)",GB83XKZN18968876312379,FR9509202716272239024275536,Timothée Barre,SEPA,229.49,GBP,2024-12-26 19:57:21,ES,AT,5.2,0,CLEAR,216.99.174.203,11175361-6f4
TXN-004437,CUST-00001,Nancy Dalton,1987-10-19,roblesmary@example.net,04 84 37 34 51,"Flat 95, Tony Place, Conorport, L0D 1EF",GB84LMJB29716247174303,GB74VJAL83110022360308,,CASH_DEPOSIT,2406.27,EUR,2025-08-01 12:09:39,ZA,ZA,49.8,0,CLEAR,121.50.227.224,330ad04a-da4
TXN-004438,CUST-00872,Carl Nguyen,1994-08-29,pierangelo24@example.net,+34 987416115,"Alameda Yéssica Carmona 210 Piso 2 , Cáceres, 25993",DE48714673106788367158,DE10742948689350757183,Óscar del Andrés,CASH_DEPOSIT,33156.27,USD,2025-12-21 16:08:28,YE,NG,7.2,0,CLEAR,77.126.13.215,a070a822-721
TXN-004439,CUST-00312,Derek Reid,1979-11-14,howardlamb@example.org,+34 827 93 01 53,"Cecilia-Trupp-Weg 8, 33220 Grevenbroich",IT54U4654042048411072321626,FR9877155499793319803256432,Janina Geisel,CASH_WITHDRAWAL,-314873.07,USD,2025-07-28 08:39:12,KP,PL,86.1,1,UNDER_REVIEW,61.172.235.18,7547ff0a-8eb
TXN-004440,CUST-00009,José Luis Baños Saavedra,2002-02-20,jmendoza@example.net,+44115 496 0433,"Calle de Clementina Morillo 62, Zamora, 02924",ES8231492810842417377095,FR5209693414703495258577356,Mirko Valier,CASH_WITHDRAWAL,593.65,EUR,2024-07-17 09:54:03,SY,AU,9.8,0,CLEAR,47.91.99.133,e2c1a9e3-c12
TXN-004441,CUST-00007,Élise Lefebvre,1980-01-03,rebecanogues@example.net,01230027416,"Döhnstraße 92, 53361 Mellrichstadt",FR3102661600169948060164062,FR0709531663949513170161115,Romolo Semitecolo-Serlupi,ACH,232.06,EUR,2024-12-27 08:58:26,PG,SI,8.2,0,CLEAR,101.181.121.233,0fae30f0-f13
TXN-004442,CUST-00576,Miss Kelly Yates,1961-02-18,rogeredith@example.net,+39 35143206606,"Sieringweg 7, 69329 Darmstadt",GB35FLFF05735556356430,ES3824787586704252058498,,SEPA,4282.52,EUR,2025-06-02 09:36:08,BE,PL,46.5,0,CLEAR,151.87.180.148,810a2312-4a0
TXN-004443,CUST-01031,Matthew Moreno,1990-01-06,priscilamorell@example.net,+34 800639845,"C. Nicolasa Hernandez 35, Sevilla, 20361",IT42T8021278815752436187716,DE96978360729882253612,Dr. Antonios Hering B.Eng.,INTERNAL_TRANSFER,2127.61,GBP,2024-05-01 12:09:34,BE,EE,46.0,0,CLEAR,55.184.159.222,cc7d24d6-3f6
TXN-004444,CUST-00796,Mr Gordon Hughes,1960-11-19,rosenowkamil@example.org,052252686,"Viale Fabrizia, 89 Piano 3, 09031, Gennamari (SU)",DE24045284312737028368,FR0350879685752584038023286,,WIRE_TRANSFER,1286.64,EUR,2025-11-27 02:49:14,HK,SG,35.1,0,CLEAR,20.48.234.98,768a8b97-003
TXN-004445,CUST-00031,Lindsay Morales,1995-09-19,edouardrousseau@example.net,+34842 70 91 21,"Czeslaw-Putz-Allee 6-2, 23788 Nördlingen",ES7475359689397246421595,ES4778497817045863883014,Mohammad Lachmann-Scholtz,WIRE_TRANSFER,714.64,CHF,2025-04-24 06:22:08,PG,HK,34.0,0,CLEAR,64.112.169.118,cd5e765c-a88
